Product Name,Available Colors,Image URL,Care Instructions
Regular-Fit Anzug aus meliertem Schurwoll-Mix,"Dunkelgrau,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50483045_028_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483045_028_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit T-Shirt aus Baumwoll-Jersey mit Tier-Grafik,"Schwarz,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50519013_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519013_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519013_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519013_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519013_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Jersey,"Weiß,Dunkelblau,Beige,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50468972_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Hemd aus bügelleichter Baumwoll-Popeline,"Weiß,Hellblau,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50289499_199_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50289499_199_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50289499_199_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50289499_199_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50289499_199_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50289499_199_100wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Zweier-Pack Slim-Fit T-Shirts aus Stretch-Baumwolle,"Weiß / Schwarz,Hellgrau,Weiß,Hellgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50325440_960_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325440_960_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325440_960_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325440_960_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325440_960_360wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Stretch-Baumwolle mit Streifen und Logo,"Hellrosa,Dunkelblau,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50521245_531_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521245_531_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521245_531_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521245_531_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521245_531_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Dreier-Pack T-Shirts aus Baumwoll-Jersey mit Logo,Weiß / Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50497700_460_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50497700_460_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50497700_460_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50497700_460_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50497700_460_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Fünfer-Pack Boxershorts aus Stretch-Baumwolle mit Logos am Bund,"Schwarz,Schwarz / Weiß / Blau","https://images.hugoboss.com/is/image/boss/hbeu50475275_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475275_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475275_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475275_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475275_001_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475275_001_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Relaxed-Fit Hose aus Leinen-Mix,"Beige,Braun","https://images.hugoboss.com/is/image/boss/hbeu50514595_255_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514595_255_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514595_255_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514595_255_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514595_255_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514595_255_240wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Dunkelblaue Regular-Fit Jeans aus bequemem Stretch-Denim,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50470509_420_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470509_420_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470509_420_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470509_420_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470509_420_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470509_420_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Chino aus bügelleichtem Vier-Wege-Stretch,"Dunkelblau,Dunkellila,Hellblau,Hellgrün,Beige,Grau,Grau,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50495497_402_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495497_402_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495497_402_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495497_402_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495497_402_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495497_402_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Zweier-Pack Slim-Fit T-Shirts aus Stretch-Baumwolle,"Weiß,Hellgrau,Weiß / Schwarz,Hellgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50325417_100_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325417_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325417_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325417_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50325417_100_360wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Gemusterter Slim-Fit Anzug aus funktionalem Stretch-Gewebe,"Hellblau,Beige","https://images.hugoboss.com/is/image/boss/hbeu50521732_455_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521732_455_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Hose aus Stretch-Schurwolle,"Dunkelblau,Blau,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50480009_480_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480009_480_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480009_480_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480009_480_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480009_480_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480009_480_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Anzug aus elastischer Schurwolle,"Schwarz,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50493667_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493667_001_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit Poloshirt aus Baumwolle mit Logo-Stickerei,"Dunkelblau,Rot,Hellblau,Blau,Dunkelgrün,Beige,Weiß,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50468362_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468362_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468362_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468362_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468362_404_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Tapered-Fit Chino aus bügelleichtem Vier-Wege-Stretch,"Schwarz,Dunkelblau,Hellbeige,Weiß,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50495491_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495491_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495491_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495491_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495491_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495491_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Slim-Fit Lederjacke mit Stehkragen,Schwarz,https://images.hugoboss.com/is/image/boss/hbeu50516869_001_100wid=768&qlt=80,"Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Nicht bügeln,Schonende chemische Trockenreinigung F"
Dreier-Pack T-Shirts aus Baumwolle mit Logo-Stickerei,"Schwarz,Weiß / Grau / Schwarz,Schwarz / Weiß / Blau,Weiß / Blau / Grau,Schwarz / Grau / Blau,Schwarz  /  Weiß  /  Beige,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50475284_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475284_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475284_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475284_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475284_001_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Jersey,"Dunkelblau,Beige,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50468972_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_404_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Anzug aus meliertem Woll-Mix,"Beige,Hellrosa,Hellblau","https://images.hugoboss.com/is/image/boss/hbeu50514646_260_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514646_260_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Chino aus elastischem Baumwoll-Satin,"Schwarz,Hellblau,Dunkelblau,Dunkelblau,Dunkelbraun,Hellbeige,Hellbraun,Beige,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50510933_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510933_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510933_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510933_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510933_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510933_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit Chino aus elastischer Baumwoll-Gabardine,"Dunkelblau,Hellbeige,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50487976_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487976_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487976_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487976_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487976_404_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487976_404_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Anzug aus funktionalem Stretch-Woll-Mix,"Schwarz,Hellblau,Dunkelblau,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50485862_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485862_001_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Blaue Regular-Fit Jeans aus bequemem Stretch-Denim,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50513642_429_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513642_429_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513642_429_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513642_429_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513642_429_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513642_429_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Gemustertes Slim-Fit Sakko aus Woll-Mix,"Dunkelgrün,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50509548_306_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509548_306_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509548_306_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509548_306_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509548_306_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509548_306_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Schwarze Regular-Fit Jeans aus bequemem Stretch-Denim,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50495920_003_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495920_003_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495920_003_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495920_003_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495920_003_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495920_003_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Baumwoll-Jersey mit gummiertem Logo-Print,"Schwarz,Hellrosa,Türkis,Hellblau,Blau,Blau,Hellblau,Dunkelblau,Dunkelblau,Dunkelgrün,Hellgrün,Beige,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50468347_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468347_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468347_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468347_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468347_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Blaue Slim-Fit Jeans aus bequemem Stretch-Denim,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50508402_423_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508402_423_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508402_423_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508402_423_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508402_423_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508402_423_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Anzug aus funktionalem Stretch-Gewebe,"Hellgrün,Blau,Khaki","https://images.hugoboss.com/is/image/boss/hbeu50500239_330_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500239_330_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Blaue Tapered-Fit Jeans aus bequemem Stretch-Denim,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50470536_428_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470536_428_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470536_428_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470536_428_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470536_428_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470536_428_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Dreier-Pack T-Shirts aus Baumwolle mit Logo-Print,"Hellgrün,Orange,Schwarz,Hellrosa / Blau,Grün / Schwarz / Weiß,Weiß / Blau,Schwarz / Rot / Weiß",https://images.hugoboss.com/is/image/boss/hbeu50480088_983_100wid=768&qlt=80,"40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Hemd aus elastischer Baumwoll-Popeline mit bügelleichtem Finish,"Weiß,Hellblau,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50473265_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473265_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473265_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473265_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473265_100_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473265_100_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Eng anliegende Boxershorts aus gestrickter Baumwolle mit Logo am Bund,"Schwarz,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50475394_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475394_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475394_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475394_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475394_001_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475394_001_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Jersey,"Schwarz,Dunkelblau,Beige,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50468972_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468972_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit Logo-Aufnäher,"Schwarz,Hellblau,Dunkelblau,Türkis,Dunkelblau,Grün,Hellgrün,Natur,Weiß,Hellgrau","https://images.hugoboss.com/is/image/boss/hbeu50508584_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Gemusterter Slim-Fit Dreiteiler aus Stretch-Gewebe,"Beige,Blau","https://images.hugoboss.com/is/image/boss/hbeu50518117_267_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518117_267_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
